        * X * * Y * * W * * WXY * * ERROR *
  
    -0.856448     0.251896     0.292036     0.292036    -0.000000
    -0.755689     0.251896    -0.095156    -0.095156     0.000000
    -0.654931     0.251896    -0.419999    -0.419999     0.000000
    -0.554172     0.251896    -0.684471    -0.684471     0.000000
    -0.453413     0.251896    -0.890554    -0.890554     0.000000
    -0.352655     0.251896    -1.040226    -1.040226     0.000000
    -0.251896     0.251896    -1.135469    -1.135469     0.000000
    -0.151138     0.251896    -1.178261    -1.178261     0.000000
    -0.050379     0.251896    -1.170584    -1.170584     0.000000
     0.050379     0.251896    -1.114416    -1.114416     0.000000
     0.151138     0.251896    -1.011739    -1.011739     0.000000
     0.251896     0.251896    -0.864531    -0.864531    -0.000000
     0.352655     0.251896    -0.674774    -0.674774     0.000000
     0.453413     0.251896    -0.444446    -0.444446     0.000000
     0.554172     0.251896    -0.175529    -0.175529    -0.000000
     0.654931     0.251896     0.129999     0.129999     0.000000
     0.755689     0.251896     0.470156     0.470156     0.000000
     0.856448     0.251896     0.842964     0.842964    -0.000000
     0.957206     0.251896     1.246441     1.246441     0.000000
    -0.856448     0.352655     0.328536     0.328536    -0.000000
    -0.755689     0.352655    -0.076656    -0.076656     0.000000
    -0.654931     0.352655    -0.416499    -0.416499     0.000000
    -0.554172     0.352655    -0.692971    -0.692971     0.000000
    -0.453413     0.352655    -0.908054    -0.908054     0.000000
    -0.352655     0.352655    -1.063726    -1.063726     0.000000
    -0.251896     0.352655    -1.161969    -1.161969     0.000000
    -0.151138     0.352655    -1.204761    -1.204761     0.000000
    -0.050379     0.352655    -1.194084    -1.194084     0.000000
     0.050379     0.352655    -1.131916    -1.131916     0.000000
     0.151138     0.352655    -1.020239    -1.020239     0.000000
     0.251896     0.352655    -0.861031    -0.861031     0.000000
     0.352655     0.352655    -0.656274    -0.656274     0.000000
     0.453413     0.352655    -0.407946    -0.407946     0.000000
     0.554172     0.352655    -0.118029    -0.118029    -0.000000
     0.654931     0.352655     0.211499     0.211499     0.000000
     0.755689     0.352655     0.578656     0.578656     0.000000
     0.856448     0.352655     0.981464     0.981464    -0.000000
    -0.856448     0.453413     0.356536     0.356536    -0.000000
    -0.755689     0.453413    -0.064656    -0.064656     0.000000
